participant_id	d_condition	tau_condition	a_condition	is_test_trial	decision	RT	collision	pet
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.167	False	nan
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	1.167	False	0.3167
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.317	False	nan
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.283	False	nan
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.317	False	1.05
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.483	False	1.1167
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.3167
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.750	False	1.5833
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.483	False	0.85
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.283	False	0.3667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.333	False	nan
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.383	False	0.95
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.350	False	0.7167
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.433	False	0.5
3782	31	2.6	[0.0, -0.65, -5.32, 0.0]	False	go	0.400	True	nan
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.700	False	1.1333
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.883	False	nan
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.5667
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.783	False	0.8167
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.350	False	1.9833
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.350	False	1.9833
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.633	False	1.2
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.333	False	1.0333
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.283	False	0.3667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.317	False	nan
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.333	False	1.0333
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.2333
3782	40	4.4	[0.0, -1.67, 0.08, 0.0]	False	go	0.400	False	1.4833
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.333	False	2.0
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.1667
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.333	False	1.0333
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.4333
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.267	False	1.0667
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.283	False	2.05
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.317	False	0.6167
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.333	False	1.2667
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.417	False	1.9
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.300	False	nan
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.350	False	0.7167
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.367	False	1.9667
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.350	False	nan
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	3.767	False	nan
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	1.200	False	1.1333
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.717	False	1.6167
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.300	False	2.0333
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.2333
3782	33	4.0	[0.0, -5.24, -4.47, 0.0]	False	go	0.317	False	nan
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.3
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.550	False	1.2
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.300	False	0.6333
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.333	False	1.5
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.0
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.350	False	1.3333
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.683	False	0.65
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.333	False	1.9833
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.333	False	1.35
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.2333
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.533	False	1.0667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.283	False	nan
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.383	False	1.3667
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.350	False	1.9667
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.367	False	1.1167
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.383	False	nan
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.350	False	1.4
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	0.75
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.433	False	1.9
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.383	False	0.55
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.400	False	1.0833
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.333	False	2.0
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.333	False	1.5
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.350	False	0.9833
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.4333
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.383	False	0.55
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.317	False	0.3333
3782	36	2.6	[0.0, 2.42, -3.82, 0.0]	False	go	0.367	True	nan
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.033	False	nan
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.983	False	nan
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.350	False	1.3333
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.033	False	nan
3782	36	3.0	[0.0, 4.46, 2.94, 0.0]	False	go	0.217	True	nan
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.867	False	nan
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.767	False	nan
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.333	False	nan
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.500	False	nan
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.283	False	1.4
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.300	False	0.35
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.5667
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.267	False	nan
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.317	False	0.3333
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.600	False	nan
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.5333
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.317	False	1.2833
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.350	False	1.3333
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.300	False	1.1833
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.500	False	0.8333
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.467	False	1.8667
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.350	False	1.4
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.333	False	1.0
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.267	False	nan
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.333	False	1.9833
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.283	False	1.4667
3782	37	2.9	[0.0, -4.43, -4.52, 0.0]	False	go	0.350	False	0.7667
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.600	False	1.2333
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.500	False	1.8167
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.9667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.400	False	1.4333
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.450	False	0.9167
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.717	False	1.0333
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.450	False	0.6167
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.350	False	0.7167
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.350	False	0.9833
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.350	False	1.3333
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.417	False	1.9
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.567	False	0.3667
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.283	False	0.7833
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.300	False	1.0333
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.1667
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.300	False	1.1833
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.283	False	1.05
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.267	False	1.0667
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.500	False	1.3333
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.9667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.317	False	nan
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.383	False	1.2167
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.317	False	nan
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.283	False	nan
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.333	False	nan
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.467	False	0.1833
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.1667
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.317	False	2.0
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.233	False	0.8333
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.283	False	nan
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.317	False	0.6167
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.333	False	1.35
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.317	False	2.0167
3782	43	4.7	[0.0, -3.83, 0.0, 0.0]	False	go	0.500	False	nan
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.450	False	0.8833
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.350	False	0.5833
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.383	False	1.95
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.383	False	0.9833
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.300	False	0.6333
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.5333
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.3
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.0
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.350	False	0.5833
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.400	False	0.6667
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.417	False	1.1833
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.550	False	0.1
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.733	False	1.1
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.717	False	0.6167
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.550	False	nan
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.383	False	1.95
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.367	False	nan
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.9667
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.2333
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.417	False	1.2667
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.417	False	1.4167
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.400	False	0.5333
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.383	False	0.55
3782	41	4.6	[0.0, 1.04, 0.47, 0.0]	False	go	0.500	False	1.0667
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.450	False	1.2333
3782	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.450	False	1.8833
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.400	False	0.9667
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.0
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.533	False	0.95
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.433	False	0.6333
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	1.0667
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.600	False	0.3333
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.367	False	0.9667
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.350	False	1.9667
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.583	False	nan
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.433	False	0.5
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.433	False	1.8833
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.333	False	0.6
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.383	False	1.2167
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.650	False	0.4167
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.2333
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.317	False	2.0
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.350	False	1.3333
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.350	False	1.4
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.567	False	nan
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.500	False	1.8167
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.467	False	1.0167
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.417	False	1.9
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.383	False	1.1
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.483	False	1.2667
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.433	False	0.6333
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.433	False	0.6333
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.367	False	0.2833
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.400	False	1.9167
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.417	False	1.2667
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.350	False	1.4
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.667	False	1.1667
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.333	False	0.6
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.367	False	1.95
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.0
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.550	False	0.1
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.383	False	nan
3782	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.400	False	1.9167
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.333	False	0.6
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.383	False	0.6833
3782	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.317	False	1.05
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.333	False	1.4167
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.317	False	1.1667
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.3
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.700	False	1.05
3782	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	1.167	True	nan
3782	35	3.4	[0.0, -4.83, 0.0, 0.0]	False	stay	1.033	False	nan
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.283	False	1.3167
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.300	False	1.3
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.267	False	1.3333
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.317	False	nan
3782	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.400	False	0.9333
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.3167
3782	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.283	False	nan
3782	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.367	False	1.3167
3782	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.417	False	0.5167
3782	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.350	False	1.25
3782	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.300	False	1.45
3782	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.250	False	1.2333
3782	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.350	False	nan
3782	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.383	False	0.2667
3782	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.433	False	1.4
3782	31	4.9	[0.0, -5.52, 0.0, 0.0]	False	go	0.267	False	nan
