participant_id	d_condition	tau_condition	a_condition	is_test_trial	decision	RT	collision	pet
2381	60	100.0	[0.0, 0.0, 0.0, 0.0]	False	go	3.900	False	nan
2381	60	100.0	[0.0, 0.0, 0.0, 0.0]	False	go	4.017	False	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	False	stay	0.883	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	False	go	0.850	False	0.0833
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	False	stay	0.483	False	nan
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	False	stay	0.700	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	False	go	0.783	False	1.55
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	False	go	0.517	False	1.0833
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	False	go	0.567	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	False	stay	1.517	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	False	go	0.817	False	0.5167
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	False	stay	0.933	False	nan
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	False	stay	0.817	False	nan
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	False	go	0.333	False	1.9833
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	False	go	0.433	False	1.4
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	False	go	0.583	False	nan
2381	33	3.5	[0.0, 0.0, 0.0, 0.0]	False	None	-1.000	False	nan
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.750	False	1.5667
2381	41	3.7	[0.0, 0.0, 0.0, 0.0]	False	stay	0.950	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.717	False	1.6167
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	1.017	False	0.6667
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.050	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.433	False	1.4
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.817	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.667	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.883	False	0.1833
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.950	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.083	False	0.75
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.683	False	0.3833
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.750	False	1.5833
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.083	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.267	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.733	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.317	False	nan
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.883	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.750	False	0.85
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.150	False	nan
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.583	False	1.7333
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.767	True	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.217	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.783	False	0.2833
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.483	False	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	2.100	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.617	False	0.9833
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.133	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.500	False	1.3333
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.583	False	0.9
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.550	False	1.7667
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.800	False	nan
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.633	False	1.05
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.467	False	1.2833
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.417	False	1.9
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.583	False	1.25
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.533	False	0.5333
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.700	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.650	False	0.2833
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.750	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.600	False	nan
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.583	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.667	False	0.2667
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.633	False	0.3
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.183	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.583	False	1.1667
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.117	False	nan
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.867	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.150	False	nan
2381	30	4.1	[0.0, -4.36, -0.89, 0.0]	False	go	0.600	False	1.9333
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.667	False	1.0167
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.833	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.417	False	0.5167
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.4667
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.983	False	1.35
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.900	False	0.4333
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.067	False	0.5333
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.983	False	-0.05
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.333	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.367	False	1.4667
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.667	False	1.0167
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.583	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.617	False	0.3167
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.400	False	0.6667
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.233	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.783	False	1.55
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.900	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	1.000	False	1.3333
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.800	False	0.5333
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.750	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.967	False	0.6333
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.933	False	0.1333
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.383	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.667	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.867	False	0.2
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.450	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	2.133	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.050	False	0.7833
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.217	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.867	False	0.4667
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.567	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	2.683	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.883	False	0.95
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.450	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.683	False	0.65
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.517	False	nan
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.850	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.683	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	2.450	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.883	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	1.667	False	0.0833
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.700	False	nan
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.833	False	nan
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.950	False	0.7333
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	2.933	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.317	False	0.2833
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.883	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.283	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.833	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.850	False	0.0833
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.500	False	nan
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.667	False	0.7
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.800	False	0.2667
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	1.400	False	0.9333
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.750	False	0.9333
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	2.067	False	nan
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.700	False	0.6667
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.700	False	-0.05
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.717	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.833	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	None	-1.000	False	nan
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.817	True	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.683	False	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.783	False	0.7
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.750	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.800	False	0.95
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.833	False	0.5
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.617	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	1.183	False	1.15
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.800	False	1.5333
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.417	False	1.4167
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.467	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.750	False	0.3167
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.983	False	1.3333
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	1.050	False	0.6333
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.800	False	nan
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.917	False	0.45
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.750	False	0.5833
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.783	False	0.7
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.817	False	1.0167
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.800	False	nan
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.650	False	1.1
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.517	False	nan
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.617	False	1.7
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.800	False	0.8
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.567	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	2.217	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.983	False	0.85
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.617	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.983	False	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.000	False	1.0667
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.100	False	0.5
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.033	False	0.5667
2381	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.983	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	1.183	True	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.817	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.950	False	1.3833
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.833	False	0.5333
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.717	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	2.317	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.700	False	nan
2381	37	3.6	[0.0, 1.24, 0.0, 0.0]	False	stay	1.450	False	nan
2381	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.667	False	nan
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	1.100	True	nan
2381	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.800	False	nan
2381	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.733	False	nan
2381	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.650	False	1.1833
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.783	False	nan
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	2.533	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.283	False	0.3167
2381	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	1.033	False	0.65
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.117	False	nan
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	2.567	False	nan
2381	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	2.533	False	nan
2381	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.667	False	nan
2381	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.583	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.733	False	0.8667
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.517	False	0.8167
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.633	False	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.967	False	nan
2381	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.633	False	nan
2381	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.033	False	0.5667
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	1.133	False	0.35
2381	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.733	False	0.6
2381	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.533	False	1.7833
2381	38	3.7	[0.0, 4.3, 0.15, 0.0]	False	stay	1.367	False	nan
2381	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.767	False	0.7167
