participant_id	d_condition	tau_condition	a_condition	is_test_trial	decision	RT	collision	pet
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.067	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.050	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.033	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.250	False	0.5833
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.800	False	0.95
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.617	False	1.7167
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.817	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.450	False	1.8833
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.600	False	0.4667
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.883	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.050	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	1.067	False	0.6167
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.917	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.733	False	1.5833
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.833	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.517	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.767	False	0.5667
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.867	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.833	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.033	False	nan
4573	37	4.9	[0.0, -1.34, 0.0, 0.0]	False	go	0.617	False	1.7333
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.667	False	1.65
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.900	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.800	False	0.95
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.983	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.800	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.483	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.867	False	0.9667
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.917	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.650	False	1.6833
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.683	False	-0.0333
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.817	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.733	False	0.6
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.700	False	1.1333
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	1.0667
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.750	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.833	False	0.85
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.000	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.750	False	1.5833
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.767	False	0.1667
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.467	False	0.6
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.533	False	0.8
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.783	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.833	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.600	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.967	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.550	False	1.2
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.817	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.650	False	0.6833
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.667	False	0.4
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.500	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.133	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.433	False	1.25
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.000	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.950	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.450	False	1.2333
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.867	False	0.4667
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.683	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	1.0667
4573	36	3.9	[0.0, 0.0, 0.0, 0.0]	False	stay	0.833	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.583	False	1.7333
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.950	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.183	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.050	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.517	False	1.8
4573	39	3.4	[0.0, -1.46, -5.74, 0.0]	False	go	0.633	False	0.9
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.533	False	0.8
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.050	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.850	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.400	False	0.9667
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.450	False	1.2333
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.533	False	0.4
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.683	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	2.100	True	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.050	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.600	False	1.0
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.100	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.533	False	0.8
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.500	False	1.3333
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.500	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.683	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.850	False	1.4833
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.983	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.383	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.650	False	0.7167
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	1.0667
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.817	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.633	False	1.1167
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.450	False	1.8667
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.483	False	1.2
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.433	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.533	False	0.95
4573	41	3.0	[0.0, -1.16, -5.19, 0.0]	False	stay	0.950	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.300	False	0.3
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.967	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.467	False	1.2167
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.783	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.850	False	0.5167
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.250	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.567	False	0.5
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.250	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.933	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.450	False	1.8833
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.867	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.550	False	0.8167
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.550	False	1.05
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.533	False	1.15
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.133	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.767	False	0.5667
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.467	False	1.85
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.683	False	0.25
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.617	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.600	False	0.7333
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.933	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.583	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.983	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.450	False	0.9167
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.567	False	0.5
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.900	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	1.367	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.450	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.633	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.667	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.617	False	0.0333
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.683	False	0.9167
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.800	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.633	False	1.05
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.617	False	1.0667
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	1.367	False	0.95
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.900	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.933	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.683	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.633	False	0.9667
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.617	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.467	False	nan
4573	42	4.6	[0.0, 3.03, 0.0, 0.0]	False	go	0.550	False	0.7833
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.767	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.550	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.650	False	1.1833
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.600	False	0.7667
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.467	False	1.3667
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.500	False	0.4333
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.600	False	0.8833
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.033	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.600	False	1.15
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.550	False	1.1333
4573	31	3.9	[0.0, 0.0, 0.0, 0.0]	False	go	0.533	False	0.45
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.567	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.667	False	1.65
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	1.000	False	-0.0667
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.633	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.567	False	0.7667
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.417	False	1.0667
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.500	False	0.15
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.533	False	1.2167
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.617	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.717	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.550	False	1.2
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.233	False	nan
4573	31	3.7	[0.0, -3.03, 5.23, 0.0]	False	go	0.483	False	0.25
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.083	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.633	False	1.1167
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.883	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.500	False	0.8333
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.250	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.700	False	0.3667
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.583	False	0.75
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.850	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.633	False	1.6833
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.117	False	nan
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.400	False	1.9167
4573	43	4.7	[0.0, 2.26, 0.0, 0.0]	False	go	0.567	False	0.95
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.650	False	1.6667
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.533	False	1.7833
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.567	False	0.7667
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.967	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.767	False	0.1667
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.567	False	0.5
4573	30	3.5	[0.0, -2.08, 0.0, 0.0]	False	go	0.600	False	0.3
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.233	False	nan
4573	44	3.6	[0.0, -5.33, -4.45, 0.0]	False	stay	0.933	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.650	False	0.0
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.783	False	nan
4573	41	4.8	[0.0, -1.51, 2.91, 0.0]	False	go	0.600	False	1.2
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.467	False	1.2167
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.150	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	1.050	True	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.317	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.400	False	0.9333
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.050	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.500	False	0.5667
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.167	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.700	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.150	False	nan
4573	35	3.5	[0.0, 1.77, 0.0, 0.0]	False	stay	1.167	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.333	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.500	False	1.1
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	0.783	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.333	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.617	False	0.0333
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.117	False	nan
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.650	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.300	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.550	False	1.2833
4573	45	4.5	[0.0, -3.0, -3.0, 0.0]	True	stay	1.050	False	nan
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.517	False	1.1667
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.000	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.167	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.300	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.533	False	0.4
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.033	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.183	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.650	False	0.8333
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.200	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.600	False	0.8833
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.333	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.783	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.450	False	1.3
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.950	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.550	False	0.5167
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	0.917	False	nan
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.100	False	nan
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.700	False	0.7833
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.017	False	nan
4573	45	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.700	False	0.3667
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	1.233	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.483	False	0.45
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.567	False	1.2667
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	0.700	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.583	False	0.75
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.733	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.533	False	1.3
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	1.333	False	nan
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	stay	1.150	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.483	False	1.85
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.550	False	0.8167
4573	45	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	1.067	False	nan
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.650	False	0.6833
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	1.133	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	1.900	False	-0.0667
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.600	False	1.15
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.617	False	1.7
4573	30	4.5	[0.0, 3.0, 3.0, 0.0]	True	go	0.417	False	0.2333
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	stay	0.683	False	nan
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	go	0.383	False	0.9833
4573	30	4.5	[0.0, -3.0, 3.0, 0.0]	True	stay	0.983	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.433	False	nan
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.533	False	1.3
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.567	False	1.2667
4573	30	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.900	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.533	False	1.2167
4573	45	4.5	[0.0, -3.0, 0.0, 0.0]	True	stay	1.050	False	nan
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	go	0.417	False	1.3333
4573	45	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.900	False	0.4333
4573	45	4.5	[0.0, 0.0, 0.0, 0.0]	True	stay	0.700	False	nan
4573	30	4.5	[0.0, -3.0, -3.0, 0.0]	True	go	0.400	False	nan
4573	30	4.5	[0.0, -3.0, 0.0, 0.0]	True	go	0.500	False	1.8333
4573	30	4.5	[0.0, 3.0, -3.0, 0.0]	True	stay	0.833	False	nan
4573	30	4.5	[0.0, 3.0, 0.0, 0.0]	True	go	0.400	False	0.5333
4573	45	4.5	[0.0, -3.0, 3.0, 0.0]	True	go	0.500	False	1.3333
