tta_0,d_0,a_values,a_duration,is_gap_accepted,RT_go,RT_stay,subj_id
4.5,80,"(0.0, 0.0, 0.0, 0.0)",1.0,1.0000042168177172,1.2177997750399447,1.2870298161099663,all
4.5,80,"(0.0, 4, 4, 0.0)",1.0,1.0000042168177172,1.2177997750399447,1.2870298161099663,all
4.5,80,"(0.0, 4, -4, 0.0)",1.0,1.0000042168177172,1.2177997750399447,1.2870298161099663,all
4.5,80,"(0.0, -4, 4, 0.0)",1.0,1.0000042168177172,1.2177997750399447,1.2870298161099663,all
4.5,80,"(0.0, -4, -4, 0.0)",1.0,1.0000042168177172,1.2177997750399447,1.2870298161099663,all
5.5,80,"(0.0, 0.0, 0.0, 0.0)",1.0,1.0077089212572798,1.217546216747304,1.2108222251111869,all
5.5,80,"(0.0, 4, 4, 0.0)",1.0,1.0077089212572798,1.217546216747304,1.2108222251111869,all
5.5,80,"(0.0, 4, -4, 0.0)",1.0,1.0077089212572798,1.217546216747304,1.2108222251111869,all
5.5,80,"(0.0, -4, 4, 0.0)",1.0,1.0077089212572798,1.217546216747304,1.2108222251111869,all
5.5,80,"(0.0, -4, -4, 0.0)",1.0,1.0077089212572798,1.217546216747304,1.2108222251111869,all
